OTU_ID	Kingdom	Phylum	Class	Order	Family	Genus	Species
OTU_14684	Fungi	Ascomycota	Sordariomycetes	Sordariales	Incertae_sedis	Staphylotrichum	NA
OTU_14687	Fungi	NA	NA	NA	NA	NA	NA
OTU_9571	Fungi	NA	NA	NA	NA	NA	NA
OTU_14299	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	NA	NA
OTU_6988	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
OTU_14683	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU_5779	Fungi	NA	NA	NA	NA	NA	NA
OTU_3105	Fungi	NA	NA	NA	NA	NA	NA
OTU_3104	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	NA
OTU_3107	Fungi	NA	NA	NA	NA	NA	NA
OTU_3106	Fungi	NA	NA	NA	NA	NA	NA
OTU_3101	Fungi	NA	NA	NA	NA	NA	NA
OTU_3100	Fungi	NA	NA	NA	NA	NA	NA
OTU_3103	Fungi	NA	NA	NA	NA	NA	NA
OTU_3102	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	NA
OTU_3109	Fungi	NA	NA	NA	NA	NA	NA
OTU_3108	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	Talaromyces rugulosus
OTU_6771	Fungi	NA	NA	NA	NA	NA	NA
OTU_6770	Fungi	NA	NA	NA	NA	NA	NA
OTU_6773	Fungi	NA	NA	NA	NA	NA	NA
OTU_6772	Fungi	NA	NA	NA	NA	NA	NA
OTU_6775	Fungi	NA	NA	NA	NA	NA	NA
OTU_6774	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lyophyllaceae	Fibulochlamys	Fibulochlamys chilensis
OTU_6777	Fungi	NA	NA	NA	NA	NA	NA
OTU_6776	Fungi	NA	NA	NA	NA	NA	NA
OTU_6779	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
OTU_6778	Fungi	NA	NA	NA	NA	NA	NA
OTU_6761	Fungi	NA	NA	NA	NA	NA	NA
OTU_6999	Fungi	Ascomycota	Eurotiomycetes	Phaeomoniellales	Phaeomoniellaceae	Aequabiliella	NA
OTU_6998	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU_2674	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	NA	NA	NA
OTU_2675	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	Papiliotrema	Papiliotrema aurea
OTU_2676	Fungi	NA	NA	NA	NA	NA	NA
OTU_2677	Fungi	NA	NA	NA	NA	NA	NA
OTU_2670	Fungi	NA	NA	NA	NA	NA	NA
OTU_2671	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
OTU_2672	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
OTU_2673	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU_2678	Fungi	NA	NA	NA	NA	NA	NA
OTU_2679	Fungi	NA	NA	NA	NA	NA	NA
OTU_15833	Fungi	NA	NA	NA	NA	NA	NA
OTU_12091	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU_13507	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
OTU_13506	Fungi	NA	NA	NA	NA	NA	NA
OTU_13505	Fungi	NA	NA	NA	NA	NA	NA
OTU_13504	Fungi	NA	NA	NA	NA	NA	NA
OTU_13503	Fungi	NA	NA	NA	NA	NA	NA
OTU_13502	Fungi	NA	NA	NA	NA	NA	NA
OTU_13501	Fungi	NA	NA	NA	NA	NA	NA
OTU_13500	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU_13509	Fungi	NA	NA	NA	NA	NA	NA
OTU_13508	Fungi	NA	NA	NA	NA	NA	NA
OTU_660	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	NA	NA
OTU_661	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Rhizophagus	NA
OTU_662	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella sp 
OTU_663	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	NA	NA
OTU_664	Fungi	NA	NA	NA	NA	NA	NA
OTU_665	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
OTU_666	Fungi	NA	NA	NA	NA	NA	NA
OTU_667	Fungi	Basidiomycota	NA	NA	NA	NA	NA
OTU_668	Fungi	Ascomycota	Pezizomycetes	Pezizales	Sarcoscyphaceae	NA	NA
OTU_669	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	NA
OTU_9092	Fungi	Basidiomycota	NA	NA	NA	NA	NA
OTU_14582	Fungi	NA	NA	NA	NA	NA	NA
OTU_12743	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	NA	NA
OTU_4456	Fungi	NA	NA	NA	NA	NA	NA
OTU_4457	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
OTU_4454	Fungi	NA	NA	NA	NA	NA	NA
OTU_4455	Fungi	NA	NA	NA	NA	NA	NA
OTU_4452	Fungi	NA	NA	NA	NA	NA	NA
OTU_4453	Fungi	Basidiomycota	Exobasidiomycetes	Microstromatales	Microstromataceae	Microstroma	Microstroma album
OTU_4450	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
OTU_4451	Fungi	NA	NA	NA	NA	NA	NA
OTU_4458	Fungi	NA	NA	NA	NA	NA	NA
OTU_4459	Fungi	NA	NA	NA	NA	NA	NA
OTU_488	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Cunninghamellaceae	Cunninghamella	Cunninghamella elegans
OTU_489	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	NA	NA	NA
OTU_484	Fungi	Ascomycota	Taphrinomycetes	Taphrinales	Taphrinaceae	NA	NA
OTU_485	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Lipomycetaceae	Lipomyces	NA
OTU_486	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
OTU_487	Fungi	NA	NA	NA	NA	NA	NA
OTU_480	Fungi	NA	NA	NA	NA	NA	NA
OTU_481	Fungi	NA	NA	NA	NA	NA	NA
OTU_482	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU_483	Fungi	NA	NA	NA	NA	NA	NA
OTU_8737	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita calyptroderma
OTU_8736	Fungi	NA	NA	NA	NA	NA	NA
OTU_8735	Fungi	NA	NA	NA	NA	NA	NA
OTU_8734	Fungi	NA	NA	NA	NA	NA	NA
OTU_8733	Fungi	NA	NA	NA	NA	NA	NA
OTU_8732	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Metarhizium	Metarhizium flavoviride
OTU_8731	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
OTU_8730	Fungi	Basidiomycota	Exobasidiomycetes	Tilletiales	Tilletiaceae	NA	NA
OTU_8739	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
OTU_8738	Fungi	NA	NA	NA	NA	NA	NA
OTU_4638	Fungi	Ascomycota	Eurotiomycetes	NA	NA	NA	NA
OTU_4639	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Tetraplosphaeriaceae	Tetraplosphaeria	Tetraplosphaeria nagasakiensis
OTU_4632	Fungi	Ascomycota	Eurotiomycetes	Onygenales	NA	NA	NA
OTU_4633	Fungi	NA	NA	NA	NA	NA	NA
OTU_4630	Fungi	Basidiomycota	NA	NA	NA	NA	NA
OTU_4631	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Mycocentrospora	Mycocentrospora sp 
OTU_4636	Fungi	NA	NA	NA	NA	NA	NA
OTU_4637	Fungi	NA	NA	NA	NA	NA	NA
OTU_4634	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU_4635	Fungi	Basidiomycota	NA	NA	NA	NA	NA
OTU_12108	Fungi	NA	NA	NA	NA	NA	NA
OTU_12109	Fungi	NA	NA	NA	NA	NA	NA
OTU_12100	Fungi	NA	NA	NA	NA	NA	NA
OTU_12101	Fungi	NA	NA	NA	NA	NA	NA
OTU_12102	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
OTU_12103	Fungi	NA	NA	NA	NA	NA	NA
OTU_12104	Fungi	Kickxellomycota	Kickxellomycetes	Kickxellales	NA	NA	NA
OTU_12105	Fungi	NA	NA	NA	NA	NA	NA
OTU_12106	Fungi	NA	NA	NA	NA	NA	NA
OTU_12107	Fungi	Ascomycota	Leotiomycetes	Helotiales	Dermateaceae	Pyrenopeziza	Pyrenopeziza revincta
OTU_11488	Fungi	NA	NA	NA	NA	NA	NA
OTU_11489	Fungi	NA	NA	NA	NA	NA	NA
OTU_8403	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	NA
OTU_11485	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Paraconiothyrium	NA
OTU_11486	Fungi	NA	NA	NA	NA	NA	NA
OTU_11487	Fungi	NA	NA	NA	NA	NA	NA
OTU_11480	Fungi	NA	NA	NA	NA	NA	NA
OTU_11481	Fungi	NA	NA	NA	NA	NA	NA
OTU_11482	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
OTU_11483	Fungi	NA	NA	NA	NA	NA	NA
OTU_10365	Fungi	NA	NA	NA	NA	NA	NA
OTU_7369	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
OTU_7368	Fungi	NA	NA	NA	NA	NA	NA
OTU_8402	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Thelebolaceae	Thelebolus	Thelebolus globosus
OTU_14583	Fungi	NA	NA	NA	NA	NA	NA
OTU_14296	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Steccherinaceae	Steccherinum	Steccherinum fimbriatum
OTU_7365	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
OTU_11711	Fungi	NA	NA	NA	NA	NA	NA
OTU_12368	Fungi	NA	NA	NA	NA	NA	NA
OTU_12369	Fungi	NA	NA	NA	NA	NA	NA
OTU_7364	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
OTU_12364	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
OTU_12365	Fungi	NA	NA	NA	NA	NA	NA
OTU_12366	Fungi	NA	NA	NA	NA	NA	NA
OTU_12367	Fungi	NA	NA	NA	NA	NA	NA
OTU_12360	Fungi	NA	NA	NA	NA	NA	NA
OTU_7367	Fungi	NA	NA	NA	NA	NA	NA
OTU_12362	Fungi	Ascomycota	Lecanoromycetes	NA	NA	NA	NA
OTU_12363	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
OTU_11660	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	NA	NA
OTU_11661	Fungi	NA	NA	NA	NA	NA	NA
OTU_11662	Fungi	NA	NA	NA	NA	NA	NA
OTU_7366	Fungi	NA	NA	NA	NA	NA	NA
OTU_8405	Fungi	NA	NA	NA	NA	NA	NA
OTU_11665	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
OTU_11666	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
OTU_11667	Fungi	NA	NA	NA	NA	NA	NA
OTU_11668	Fungi	NA	NA	NA	NA	NA	NA
OTU_7361	Fungi	NA	NA	NA	NA	NA	NA
OTU_7360	Fungi	NA	NA	NA	NA	NA	NA
OTU_9068	Fungi	NA	NA	NA	NA	NA	NA
OTU_9069	Fungi	NA	NA	NA	NA	NA	NA
OTU_14099	Fungi	NA	NA	NA	NA	NA	NA
OTU_7363	Fungi	NA	NA	NA	NA	NA	NA
OTU_11484	Fungi	Rozellomycota	NA	NA	NA	NA	NA
OTU_9060	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	NA
OTU_9061	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	NA	NA
OTU_9062	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	NA	NA
OTU_7362	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Bolbitiaceae	Agrocybe	Agrocybe erebia
OTU_9064	Fungi	NA	NA	NA	NA	NA	NA
OTU_9065	Fungi	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Kondoaceae	Bensingtonia	NA
OTU_9066	Fungi	NA	NA	NA	NA	NA	NA
OTU_9067	Fungi	NA	NA	NA	NA	NA	NA
OTU_13532	Fungi	NA	NA	NA	NA	NA	NA
OTU_1659	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Paraconiothyrium	NA
OTU_1658	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Valsaceae	NA	NA
OTU_14294	Fungi	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Chionosphaeraceae	Ballistosporomyces	Ballistosporomyces sasicola
OTU_13245	Fungi	NA	NA	NA	NA	NA	NA
OTU_1653	Fungi	NA	NA	NA	NA	NA	NA
OTU_1652	Fungi	Ascomycota	Dothideomycetes	Dothideales	Dothioraceae	Sydowia	Sydowia polyspora
OTU_1651	Fungi	NA	NA	NA	NA	NA	NA
OTU_1650	Fungi	NA	NA	NA	NA	NA	NA
OTU_1657	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	NA
OTU_1656	Fungi	NA	NA	NA	NA	NA	NA
OTU_1655	Fungi	NA	NA	NA	NA	NA	NA
OTU_1654	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	NA	NA
OTU_13531	Fungi	NA	NA	NA	NA	NA	NA
OTU_13932	Fungi	Basidiomycota	Agaricomycetes	Russulales	Stereaceae	Stereum	Stereum sanguinolentum
OTU_13536	Fungi	NA	NA	NA	NA	NA	NA
OTU_10998	Fungi	NA	NA	NA	NA	NA	NA
OTU_8407	Fungi	NA	NA	NA	NA	NA	NA
OTU_11991	Fungi	NA	NA	NA	NA	NA	NA
OTU_14295	Fungi	NA	NA	NA	NA	NA	NA
OTU_13534	Fungi	NA	NA	NA	NA	NA	NA
OTU_14111	Fungi	Basidiomycota	Spiculogloeomycetes	Spiculogloeales	Spiculogloeaceae	Phyllozyma	Phyllozyma subbrunnea
OTU_13243	Fungi	Basidiomycota	Exobasidiomycetes	Exobasidiales	Exobasidiaceae	Exobasidium	Exobasidium dubium
OTU_10995	Fungi	NA	NA	NA	NA	NA	NA
OTU_10994	Fungi	NA	NA	NA	NA	NA	NA
OTU_15447	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
OTU_10997	Fungi	Basidiomycota	Cystobasidiomycetes	Erythrobasidiales	Erythrobasidiaceae	Erythrobasidium	Erythrobasidium hasegawianum
OTU_8406	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	Agaricus placomyces
OTU_12818	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
OTU_10220	Fungi	NA	NA	NA	NA	NA	NA
OTU_12893	Fungi	NA	NA	NA	NA	NA	NA
OTU_12812	Fungi	NA	NA	NA	NA	NA	NA
OTU_10991	Fungi	NA	NA	NA	NA	NA	NA
OTU_12810	Fungi	NA	NA	NA	NA	NA	NA
OTU_12811	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor microsporus
OTU_12816	Fungi	NA	NA	NA	NA	NA	NA
OTU_12817	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	NA	NA
OTU_12814	Fungi	NA	NA	NA	NA	NA	NA
OTU_10990	Fungi	NA	NA	NA	NA	NA	NA
OTU_10993	Fungi	NA	NA	NA	NA	NA	NA
OTU_10992	Fungi	NA	NA	NA	NA	NA	NA
OTU_12897	Fungi	Basidiomycota	Microbotryomycetes	Incertae_sedis	Chrysozymaceae	Chrysozyma	Chrysozyma griseoflava
OTU_12117	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
OTU_15753	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Metarhizium	NA
OTU_12116	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU_15754	Fungi	NA	NA	NA	NA	NA	NA
OTU_12115	Fungi	NA	NA	NA	NA	NA	NA
OTU_12114	Fungi	NA	NA	NA	NA	NA	NA
OTU_1248	Fungi	NA	NA	NA	NA	NA	NA
OTU_1249	Fungi	NA	NA	NA	NA	NA	NA
OTU_1244	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU_1245	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
OTU_1246	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	NA
OTU_1247	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	NA	NA
OTU_1240	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Claroideoglomeraceae	Claroideoglomus	Claroideoglomus sp 
OTU_1241	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	NA	NA	NA
OTU_1242	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
OTU_1243	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lophiostomataceae	NA	NA
OTU_12111	Fungi	NA	NA	NA	NA	NA	NA
OTU_12110	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	NA	NA
OTU_13294	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hymenogastraceae	Hebeloma	Hebeloma mesophaeum
OTU_13752	Fungi	NA	NA	NA	NA	NA	NA
OTU_14097	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Sarocladium	Sarocladium	Sarocladium strictum
OTU_13933	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
OTU_9175	Fungi	NA	NA	NA	NA	NA	NA
OTU_13757	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
OTU_12118	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	NA	NA
OTU_15563	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	NA	NA	NA
OTU_15562	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Trimorphomycetaceae	Saitozyma	NA
OTU_11719	Fungi	NA	NA	NA	NA	NA	NA
OTU_15560	Fungi	NA	NA	NA	NA	NA	NA
OTU_15567	Fungi	NA	NA	NA	NA	NA	NA
OTU_14090	Fungi	NA	NA	NA	NA	NA	NA
OTU_15565	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	NA	NA	NA
OTU_15564	Fungi	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Kondoaceae	Kondoa	Kondoa sp 
OTU_15569	Fungi	NA	NA	NA	NA	NA	NA
OTU_15568	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU_15252	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU_15288	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	NA	NA	NA
OTU_1868	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Claroideoglomeraceae	NA	NA
OTU_1869	Fungi	NA	NA	NA	NA	NA	NA
OTU_14091	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
OTU_15420	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU_1860	Fungi	NA	NA	NA	NA	NA	NA
OTU_1861	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	NA	NA
OTU_1862	Fungi	NA	NA	NA	NA	NA	NA
OTU_1863	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella sp 
OTU_1864	Fungi	Basidiomycota	Tremellomycetes	Tremellales	NA	NA	NA
OTU_1865	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
OTU_1866	Fungi	Ascomycota	Sordariomycetes	Xylariales	NA	NA	NA
OTU_1867	Fungi	NA	NA	NA	NA	NA	NA
OTU_14581	Fungi	NA	NA	NA	NA	NA	NA
OTU_2449	Fungi	NA	NA	NA	NA	NA	NA
OTU_2448	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	NA	NA
OTU_2447	Fungi	NA	NA	NA	NA	NA	NA
OTU_2446	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	NA	NA
OTU_2445	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Paraconiothyrium	NA
OTU_2444	Fungi	NA	NA	NA	NA	NA	NA
OTU_2443	Fungi	NA	NA	NA	NA	NA	NA
OTU_2442	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Mycothermus	Mycothermus thermophilus
OTU_2441	Fungi	NA	NA	NA	NA	NA	NA
OTU_2440	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Byssonectria	Byssonectria fusispora
OTU_10429	Fungi	NA	NA	NA	NA	NA	NA
OTU_10428	Fungi	NA	NA	NA	NA	NA	NA
OTU_10425	Fungi	NA	NA	NA	NA	NA	NA
OTU_9462	Fungi	NA	NA	NA	NA	NA	NA
OTU_10427	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Cistella	NA
OTU_10426	Fungi	NA	NA	NA	NA	NA	NA
OTU_10421	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
OTU_10420	Fungi	NA	NA	NA	NA	NA	NA
OTU_10423	Fungi	NA	NA	NA	NA	NA	NA
OTU_10422	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	NA	NA	NA
OTU_13198	Fungi	NA	NA	NA	NA	NA	NA
OTU_13199	Fungi	NA	NA	NA	NA	NA	NA
OTU_13194	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU_13195	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU_13196	Fungi	NA	NA	NA	NA	NA	NA
OTU_13197	Fungi	NA	NA	NA	NA	NA	NA
OTU_13190	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU_13191	Fungi	NA	NA	NA	NA	NA	NA
OTU_13192	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	NA	NA	NA
OTU_13193	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Gnomoniaceae	Cryptodiaporthe	Cryptodiaporthe acerina
OTU_4845	Fungi	NA	NA	NA	NA	NA	NA
OTU_4844	Fungi	NA	NA	NA	NA	NA	NA
OTU_4847	Fungi	NA	NA	NA	NA	NA	NA
OTU_4846	Fungi	NA	NA	NA	NA	NA	NA
OTU_4841	Fungi	NA	NA	NA	NA	NA	NA
OTU_4840	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
OTU_4843	Fungi	NA	NA	NA	NA	NA	NA
OTU_4842	Fungi	NA	NA	NA	NA	NA	NA
OTU_4849	Fungi	NA	NA	NA	NA	NA	NA
OTU_4848	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleraceae	Genolevuria	Genolevuria amylolytica
OTU_12596	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
OTU_7383	Fungi	NA	NA	NA	NA	NA	NA
OTU_7382	Fungi	Ascomycota	Sordariomycetes	Xylariales	Sporocadaceae	Pestalotiopsis	NA
OTU_7381	Fungi	NA	NA	NA	NA	NA	NA
OTU_7380	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Fomitopsidaceae	Antrodia	Antrodia oleracea
OTU_7387	Fungi	NA	NA	NA	NA	NA	NA
OTU_7386	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
OTU_7385	Fungi	NA	NA	NA	NA	NA	NA
OTU_7384	Fungi	NA	NA	NA	NA	NA	NA
OTU_7389	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU_7388	Fungi	NA	NA	NA	NA	NA	NA
OTU_6854	Fungi	NA	NA	NA	NA	NA	NA
OTU_14212	Fungi	NA	NA	NA	NA	NA	NA
OTU_14213	Fungi	NA	NA	NA	NA	NA	NA
OTU_14210	Fungi	NA	NA	NA	NA	NA	NA
OTU_14211	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	Psathyrella bipellis
OTU_14216	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
OTU_14217	Fungi	NA	NA	NA	NA	NA	NA
OTU_14214	Fungi	NA	NA	NA	NA	NA	NA
OTU_14215	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Podospora	Podospora sp 
OTU_8528	Fungi	NA	NA	NA	NA	NA	NA
OTU_14749	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella sp 
OTU_14218	Fungi	NA	NA	NA	NA	NA	NA
OTU_14219	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinopsis	Coprinopsis brunneofibrillosa
OTU_14968	Fungi	NA	NA	NA	NA	NA	NA
OTU_14969	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Crepidotaceae	Crepidotus	Crepidotus applanatus
OTU_13770	Fungi	NA	NA	NA	NA	NA	NA
OTU_13771	Fungi	Basidiomycota	Agaricomycetes	Russulales	Lachnocladiaceae	Vararia	Vararia investiens
OTU_13772	Fungi	NA	NA	NA	NA	NA	NA
OTU_12598	Fungi	NA	NA	NA	NA	NA	NA
OTU_13774	Fungi	NA	NA	NA	NA	NA	NA
OTU_13775	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Itersonilia	Itersonilia perplexans
OTU_13776	Fungi	NA	NA	NA	NA	NA	NA
OTU_13777	Fungi	NA	NA	NA	NA	NA	NA
OTU_13778	Fungi	NA	NA	NA	NA	NA	NA
OTU_13779	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	Ceriporia	Ceriporia purpurea
OTU_13998	Fungi	NA	NA	NA	NA	NA	NA
OTU_13999	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
OTU_8529	Fungi	NA	NA	NA	NA	NA	NA
OTU_3710	Fungi	NA	NA	NA	NA	NA	NA
OTU_3711	Fungi	NA	NA	NA	NA	NA	NA
OTU_3712	Fungi	NA	NA	NA	NA	NA	NA
OTU_3713	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	NA
OTU_3714	Fungi	NA	NA	NA	NA	NA	NA
OTU_3715	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	Talaromyces subinflatus
OTU_3716	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	NA	NA
OTU_3717	Fungi	NA	NA	NA	NA	NA	NA
OTU_3718	Fungi	NA	NA	NA	NA	NA	NA
OTU_3719	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Podospora	Podospora sp 
OTU_8128	Fungi	NA	NA	NA	NA	NA	NA
OTU_8129	Fungi	NA	NA	NA	NA	NA	NA
OTU_9653	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	NA	NA
OTU_9652	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Galerina	Galerina hygrophila
OTU_9651	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU_9650	Fungi	NA	NA	NA	NA	NA	NA
